Ligand ID,Stoichiometry,Denticity,Formal Charge,Donors,Number of Atoms,Molecular Weight,Ligand Planarity,Haptic,Beta-Hydrogen,Max. Interatomic Distance,Avg. M-D Bond Length,Graph ID,CSD Occurrences,CSD Complex IDs,CSD Metal Count
unq_CSD-HADPOS-02-a,C52H52P2S4,2,0,P-P,110,867.175524,0.041837679,FALSE,FALSE,19.8515975,2.250114222,fd010ba38975b82d6c6edaf876999564,1,HADPOS,Pd(1)
unq_CSD-HADREK-04-a,C36H30N6S2,4,-2,S-S-N-N,74,610.798,0.100516731,FALSE,TRUE,16.17908045,2.046204408,007e7498bb0068ed54b64f258c1dd38a,1,HADREK,Ni(1)
unq_CSD-HADSOU-01-d,C17H19Si1,1,-1,C,37,251.424,0.115289012,FALSE,FALSE,11.48249349,2.052320933,4e05aedb8ca44c3aa5ac7b3b9467b4ad,1,HADSOU,Pt(1)
unq_CSD-HADVOA-02-a,C8H3Br1S4,2,-2,S-S,16,307.256,0.640462959,FALSE,FALSE,9.839210455,2.172299091,29d36cf135ecdfd23b1fd999acda4d82,2,"HADVOA, HADVOA",Ni(2)
unq_CSD-HADVUG-02-a,C10H6S3,2,-2,S-S,19,222.338,0.782633522,FALSE,FALSE,9.225064528,2.157264365,443785a60d1720bba509225679f384cc,2,"HADVUG, HADVUG",Ni(2)
unq_CSD-HAFBUL-06-a,C14H32N6,6,0,N-N-N-N-N-N,52,284.452,0.07693162,FALSE,TRUE,8.24482309,2.129358387,f17eff2abb4291fea24887ac495fbad2,3,"HAFBUL, LEJRAT, JASFOY","Mn(1), Zn(1), Ru(1)"
unq_CSD-HAFFEA-01-d,C10H15N1O2,1,0,N,28,181.235,0.182541227,FALSE,TRUE,8.801527203,2.058043396,45278318300eb519fa757e90dc06cebc,1,HAFFEA,Au(1)
unq_CSD-HAFFIE-01-d,C14H23N1O2,1,0,N,40,237.343,0.142114021,FALSE,TRUE,10.557786,2.05436551,b9c7f8ead2879caedc862cfbb577cf48,1,HAFFIE,Au(1)
unq_CSD-HAFFOK-02-a,C8H10N1O2,2,-1,O-N,21,152.173,0.184226065,FALSE,TRUE,8.359478097,2.045707329,d7ee791741b4979eff072642536adc22,1,HAFFOK,Au(1)
unq_CSD-HAFPIN-02-a,C8H9N4O2S1,2,-1,N-O,24,225.246,0.341863392,FALSE,FALSE,9.682977627,2.412295245,cb1c1dde9d400cd8f9e039f17abd0fc0,2,"HAFPIN, HAFPIN",Cu(2)
unq_CSD-HAFSAI-01-b,C6H10N2O2,1,0,O,20,142.158,0.22800784,FALSE,FALSE,7.135173756,2.114884945,3d7203e5b96c8a1eb9a21147c2b28cc8,4,"HAFSAI, HAFSAI, LEDZUP, LEDZUP","Co(2), Mn(2)"
unq_CSD-HAFTAJ-04-a,C14H32N4,4,0,N-N-N-N,50,256.438,0.159058926,FALSE,TRUE,10.23582888,2.022985888,f2036abb0c698bab30ab3aa60d1f62d4,3,"HAFTAJ, ZUGVAY, NOZLOD","Cu(2), Co(1)"
unq_CSD-HAFVAN-05-a,C22H53N6Si3,5,-3,N-N-N-N-N,84,485.963,0.052927828,FALSE,TRUE,11.7367452,2.277736282,8560e959c403f752f00386307d4f1f7a,2,"HAFVAN, HAFVER",Zr(2)
unq_CSD-HAGKEI-05-a,C40H40N6O1,5,0,N-N-N-N-O,87,620.801,0.054625175,FALSE,TRUE,15.20550648,2.046997332,45e02b6575925c3f040a33de064ba078,1,HAGKEI,Zn(1)
unq_CSD-HAGKOS-03-a,C20H20N3O1,3,-1,O-N-N,44,318.4,0.182259814,FALSE,TRUE,13.10973663,1.938206504,9e1803ac3ccfed0e7805844692138b1f,1,HAGKOS,Cu(1)
unq_CSD-HAGMAG-04-a,C44H38N4O2,4,-2,O-O-N-N,88,654.814,0.083386394,FALSE,TRUE,21.3882094,2.043515234,c678dc173b14925bbfa18f483e8d3605,1,HAGMAG,Zn(1)
unq_CSD-HAGPAK-06-a,C29H29Cl3N3O4,6,-1,O-O-O-O-N-N,68,589.918,0.075242818,FALSE,TRUE,12.72197294,2.571138059,22ee3efed1a2b92f58a4f2472840ed08,1,HAGPAK,Sm(1)
unq_CSD-HAGRAM-06-a,C33H30N2,6,0,N-N-C-C-C-C,65,454.617,0.068033232,TRUE,TRUE,13.10993779,2.153107427,8d71b2ddb4b8bcf7de9a64a8cc699bcd,7,"HAGRAM, HAGROA, HAGRUG, HAGTES, ZOWZOD, ... (2 more)","Os(4), Ru(3)"
unq_CSD-HAGTAK-02-a,C15H10N1S2,2,-1,S-N,28,268.372,0.146098808,FALSE,TRUE,9.786788291,2.171382639,3204572bd2bf1b81d6ff862fed117dc6,2,"HAGTAK, HAGTAK",Pd(2)
unq_CSD-HAGTUE-02-a,C9H6N1O3S1,2,-1,O-N,20,208.211,0.367572954,FALSE,FALSE,8.193883442,2.012791385,8717ddac4420106d016d8b5ca0b23f03,2,"HAGTUE, HAGTUE",Cu(2)
unq_CSD-HAGXUI-04-a,C19H18N2O2,4,-2,O-O-N-N,41,306.365,0.21776453,FALSE,TRUE,14.60204786,1.839975993,8d5516f18131e4b47429314e212af3c8,1,HAGXUI,Ni(1)
unq_CSD-HAHHEE-04-a,C9H16N6S2,4,-2,S-N-S-N,33,272.389,0.27511289,FALSE,FALSE,11.81367008,2.110868074,6fa687a43a9b57bd553117ff48445b5e,1,HAHHEE,Cu(1)
unq_CSD-HAHHII-04-a,C9H16N6S2,4,-2,S-S-N-N,33,272.389,0.162304978,FALSE,FALSE,10.63343891,2.051216519,a9f77adc830c1f7fa0a6acaaca8ebdde,1,HAHHII,Ni(1)
unq_CSD-HAHHOO-04-a,C19H20N6S2,4,-2,S-N-N-S,47,396.531,0.13858418,FALSE,FALSE,16.80266352,2.04390334,ec4f5c7f4cf3968588169885dbd56cb6,1,HAHHOO,Ni(1)
unq_CSD-HAHJOS-01-a,C5H12N2O1,1,0,O,20,116.164,0.293032954,FALSE,FALSE,7.696940435,2.067693935,d1a650db0fa87613dc980d24521481bf,26,"HAHJOS, HAHJOS, HAHJOS, HAHJOS, HAHJUY, ... (21 more)","Co(12), Zn(6), Ni(4), Fe(4)"
unq_CSD-HAHLAH-03-a,C32H35N3P1,3,-1,P-N-N,71,492.626762,0.059489706,FALSE,TRUE,14.11089443,2.176959142,c76af7fda3747f1cdd6cf7fa6f251480,1,HAHLAH,Ru(1)
unq_CSD-HAHLOT-04-a,C44H44N4,4,-2,N-N-N-N,92,628.864,0.101230942,FALSE,FALSE,17.41517279,2.048034005,6edda277465e476d54e8a5c720eb452e,3,"HAHLOT, HAHMEK, RIHWAG","Rh(1), Ru(1), Ni(1)"
unq_CSD-HAHROX-01-b,C17H14N2O1,1,0,C,34,262.312,0.172308548,FALSE,FALSE,13.37719576,1.968693437,a6325bfc26f80527bd067cae8ed9cfd0,1,HAHROX,Au(1)
unq_CSD-HAHSUE-02-b,C9H13N2S2,2,-1,S-N,26,213.337,0.276209979,FALSE,FALSE,11.96959027,1.997852258,9ba5708f83c294f23a00acc0f7ee85bf,1,HAHSUE,Ni(1)
unq_CSD-HAHSUI-01-b,C28H20N1O2P1,1,0,P,52,433.446762,0.143361986,FALSE,FALSE,17.9364589,2.342888173,5d9896c4e21136b4a066cf0aed840061,4,"HAHSUI, HAHSUI, HAHTAP, HAHTAP","Pd(2), Hg(2)"
unq_CSD-HAHTIT01-02-b,C11H18O2,2,0,O-O,31,182.263,0.144149877,FALSE,FALSE,8.899623607,2.254860926,c22dd94dc09e22ef8448737ca8e79fef,1,HAHTIT01,Y(1)
unq_CSD-HAHVUI-01-c,C14H11N3O1,1,0,N,29,237.262,0.163260454,FALSE,FALSE,11.55692135,2.027961918,ed5e20204fb4feece863afa29f3401db,4,"HAHVUI, HAHVUI, IQUDUT, IQUDUT","Co(2), Zn(2)"
unq_CSD-HAJBAY-03-a,C30H34N4,3,0,N-N-N,68,450.63,0.078148013,FALSE,TRUE,15.64159436,2.29242199,4daadc8605d75f8b4d3c4ee35a4bf13c,1,HAJBAY,Mn(1)
unq_CSD-HAJDAB-05-a,C51H64Mg1N7O4P3,5,-2,O-N-N-N-N,130,956.344286,0.032633634,FALSE,TRUE,15.8859187,2.032303112,c967df2a7c49dfb23f4f9e15cb1a04ea,1,HAJDAB,Fe(1)
unq_CSD-HAJHOS-04-a,C19H15N6O2,4,-1,N-N-N-N,42,359.369,0.16213792,FALSE,TRUE,11.00987363,2.013119393,4b4bd3bdb228551c25f5f6d1b15a0e38,1,HAJHOS,Cu(1)
unq_CSD-HAJHUY-04-a,C19H13N5O3,4,-2,N-N-N-N,40,359.345,0.194911234,FALSE,TRUE,11.06000781,2.020300968,b4d5c304e02314896c69624bf8f7c766,1,HAJHUY,Cu(1)
unq_CSD-HAJJEI-02-a,C6H14N2O1,2,0,N-N,23,130.191,0.180407521,FALSE,TRUE,5.83136238,2.024443961,d9a76a2c5f5ce35cef35059a8ad0f5d1,6,"HAJJEI, HAJJEI, HAJJIM, HAJJIM, SEHYEK, ... (1 more)",Cu(6)
unq_CSD-HAJKUZ-03-a,C27H45N7,3,0,C-C-C,79,467.706,0.04835807,FALSE,FALSE,10.23947458,1.891614638,223df6a754cc1b19376bbc6b19327ba3,1,HAJKUZ,Ni(1)
unq_CSD-HAJLOT-01-a,C18H14Cl1P1,1,0,P,34,296.733762,0.143470894,FALSE,FALSE,9.424333511,2.370259406,c4d5300143cce4d4955af812e4eba6fe,8,"HAJLOT, EVEZUC, EVEZUC, EVIBAO, EVIBAO, ... (3 more)","Cu(6), Rh(1), Pt(1)"
unq_CSD-HAJMOV-03-a,C27H31N1O2,3,-2,O-N-O,61,401.55,0.08055388,FALSE,TRUE,14.02201057,2.038275016,68bc7ed8257f958cb9c26e90a4de016c,1,HAJMOV,Ti(1)
unq_CSD-HAJNEL-01-f,C18H19N1O2,1,0,C,40,281.355,0.101229782,FALSE,FALSE,10.13656736,2.206757646,d0a103230f4738042fa06f98f9a6733a,1,HAJNEL,W(1)
unq_CSD-HAJPAL-04-a,C14H16,4,-2,C-C-C-C,30,184.282,0.138535462,TRUE,TRUE,7.088164255,2.156565052,009369c5fcbe1b6a9883286d6bbb3cc6,16,"HAJPAL, HAJPAL01, HAJPAL02, HAJPAL03, HAJPAL04, ... (11 more)","Ir(11), Rh(5)"
unq_CSD-HAJRUI-01-a,C15H25O1P1,1,0,P,42,252.337762,0.092455351,FALSE,FALSE,8.542935977,2.302207701,34d20822b91359310ef608242a6cb098,2,"HAJRUI, HAJRUI",Pd(2)
unq_CSD-HAJTAP-02-b,C8H8S2,2,-2,S-S,18,168.272,0.383094496,FALSE,FALSE,6.536543749,2.4059204,ec60d57123721dc1a38c219925dff432,1,HAJTAP,Mo(1)
unq_CSD-HAJTET-02-a,C9H6O1S2,2,-2,S-S,18,194.266,0.412825912,FALSE,FALSE,7.694397804,2.391231739,25fba8e077a379ccda5ce668e839cbf3,2,"HAJTET, HAJTET",Mo(2)
unq_CSD-HAJVUL-01-a,C10H19N1O4,1,0,C,34,217.265,0.129510664,FALSE,FALSE,12.54341522,1.942307702,8bd193f7e7b68c83a430193f612f88c4,1,HAJVUL,Au(1)
unq_CSD-HAJWAS-01-a,C4H7N1O1,1,0,C,13,85.106,0.320065292,FALSE,FALSE,5.591889035,1.949762655,333bee9e838cec9913fc798d10363507,1,HAJWAS,Au(1)
unq_CSD-HAJWIY-01-b,C4H10Cl1Si1,1,-1,C,16,121.659,0.178743565,FALSE,FALSE,5.316116117,2.104036939,f63121f5e208eb1c1ff04937e81ff5cf,3,"HAJWIY, HAJWIY10, ROBRIJ",Pt(3)
unq_CSD-HAJYOJ-05-a,C24H23N5,5,0,N-N-N-N-N,52,381.483,0.08190089,FALSE,TRUE,11.3724091,1.982668997,aee595d527adf993198d051b02cdc162,2,"HAJYOJ, NEBPUI","Fe(1), Cu(1)"
unq_CSD-HAJZAX-01-b,C10H17N1,1,0,N,28,151.253,0.135552524,FALSE,TRUE,5.815745081,2.070495615,277590cca742a4ffc2d540966e032f9e,2,"HAJZAX, HAJZAX",Pd(2)
unq_CSD-HAJZUP-01-a,C9H9N3,1,0,N,21,159.192,0.676608427,FALSE,TRUE,9.265122053,2.027246455,6b5348e595e9db06deec24c31d75130a,3,"HAJZUP, HAJZUP, HAJZUP",Zn(3)
unq_CSD-HAKBIF-04-a,C20H19N4O3,4,-1,O-N-N-N,46,363.397,0.086241084,FALSE,TRUE,11.60988297,2.120866117,293cda888bfa96c670a544e9a556d932,1,HAKBIF,Zn(1)
unq_CSD-HAKCIJ-02-a,C14H18Cl1N2O1S1,2,-1,S-O,37,297.821,0.204876637,FALSE,FALSE,13.24698791,2.132478855,34051df2184cd584ee3e2e84e7f81fcf,4,"HAKCIJ, HAKCIJ, ALOPIA, ALOPIA","Pd(2), Ni(2)"
unq_CSD-HAKCOM-01-a,C14H11N3O2,1,0,N,30,253.261,0.161427951,FALSE,TRUE,11.44523717,1.889657085,28b9f240646c406cf04cfbbfdfed51f2,2,"HAKCOM, HAKCOM",Cu(2)
unq_CSD-HAKDEF-03-a,C12H10N5O1,3,-1,N-N-O,28,240.246,0.511487942,FALSE,TRUE,12.94645517,2.440149631,fe5aaeb5ed5ab84e4efac59b78af9b0e,2,"HAKDEF, HALCEF",Dy(2)
unq_CSD-HAKFAD-03-a,C25H26N5O5,3,-1,N-N-N,61,476.513,0.091475976,FALSE,TRUE,16.19644681,2.190405952,22bb22aa96a7230f9ef0caccc10a4471,8,"HAKFAD, HAKFAD, HAKFIL, HAKFIL, HAKFOR, ... (3 more)","Fe(2), Zn(2), Ni(2), Mn(2)"
unq_CSD-HAKFEE-02-a,C16H16S2,2,0,S-S,34,272.424,0.12075615,FALSE,TRUE,9.426948016,2.371358666,ddf5db0b19bf1d8cee091636eba220d9,3,"HAKFEE, WOZVUC, WOZVUC","Pd(2), Ru(1)"
unq_CSD-HAKGIM-01-d,C8H9,1,-1,C,17,105.16,0.272367183,FALSE,TRUE,6.223903859,2.027794854,08eb38b5f860daa047df20d463c20913,2,"HAKGIM, ANOVOR","Pd(1), Au(1)"
unq_CSD-HAKGOS-01-d,C7H5O1,1,-1,C,13,105.116,0.967714241,FALSE,TRUE,5.538217862,2.007021721,4ad680f2f3c0a215b0d753e5de514ccf,2,"HAKGOS, AREJUD","Pd(1), Ni(1)"
unq_CSD-HAKHOU-06-a,C25H29N7,6,0,N-N-N-N-N-N,61,427.556,0.056723197,FALSE,TRUE,10.51204546,2.304687791,1078d0a7a1b9463e49aa50bd465b5c2d,1,HAKHOU,Mn(1)
unq_CSD-HAKJEJ-02-a,C29H28P2,2,0,P-P,59,438.490524,0.069098567,FALSE,TRUE,13.30216134,2.315696739,6de73097f836002a080473e9408b970f,2,"HAKJEJ, JETSUW","Ni(1), Fe(1)"
unq_CSD-HAKJUZ-02-a,C31H39P1S1,2,0,S-P,72,474.686762,0.077391087,FALSE,TRUE,15.87212238,2.268366568,11db8f7352fc89043536ec6f2aec8015,1,HAKJUZ,Pd(1)
unq_CSD-HAKKAG-02-a,C26H29P1S1,2,0,S-P,57,404.551762,0.084925187,FALSE,TRUE,13.33614234,2.266256266,529659953dc01489613626234942fd7d,1,HAKKAG,Pd(1)
unq_CSD-HAKKEK-02-a,C25H27P1S1,2,0,S-P,54,390.524762,0.088999011,FALSE,TRUE,13.27035657,2.260073325,1faebf4298b365ad9437483d9c85d841,1,HAKKEK,Pd(1)
unq_CSD-HAKKIO-02-a,C19H23P1S1,2,0,P-S,44,314.426762,0.10032359,FALSE,TRUE,10.6331887,2.258553821,8cb4aa46e37be6c681d43b822e6cacf9,2,"HAKKIO, HAKKOU",Pd(2)
unq_CSD-HAKLUD-02-a,C28H28P2,2,0,P-P,58,426.479524,0.092410358,FALSE,TRUE,13.20704902,2.256941323,2aaa2dd81cb614e5869262cb50757769,1,HAKLUD,Pd(1)
unq_CSD-HAKMAK-02-a,C27H26P2,2,0,P-P,55,412.452524,0.106614488,FALSE,TRUE,14.37394864,2.258343054,10f919f3b9cbae35d6c5c46d25e7d9d4,1,HAKMAK,Pd(1)
unq_CSD-HAKQAL-06-a,C27H28N4O6,6,-2,O-O-O-O-O-O,65,504.543,0.054355003,FALSE,FALSE,12.2477536,1.994960952,e29579b7857f93c1eb77a1db8fbdac62,1,HAKQAL,Fe(1)
unq_CSD-HAKTES-04-a,C36H40N4O2,4,-2,N-N-N-N,82,560.742,0.113077616,FALSE,FALSE,14.63400058,2.070209041,58b352d79207f120bc66ad96a2a5df41,5,"PERMAA, PIBNOD, YAFPAW, HAKTES, WAXNOY","Ni(2), Zn(2), Mn(1)"
unq_CSD-HAKXEA-02-a,C40H32N6,2,0,C-C,78,596.738,0.052654148,FALSE,FALSE,14.94374639,2.093907279,ce51890e2ebb1abec554a2e9d4e44a7f,1,HAKXEA,Ag(1)
unq_CSD-HAKXUM-01-a,C8H9N4O2S1,1,-1,N,24,225.246,0.266881059,FALSE,FALSE,9.461764555,1.958273408,bc9753c27001308eb136bbcfa50843ff,7,"HAKXUM, HAKXUM, IRIKOJ, IRIKUP, IRIKUP, ... (2 more)","Pt(3), Zn(2), Pd(2)"
unq_CSD-HAKZIC-06-a,C19H28O2,6,0,C-C-C-C-C-C,49,288.431,0.109321744,TRUE,TRUE,13.09308983,2.261078981,56d1f2fed7a0e9c6f5d7b20f49b6c243,1,HAKZIC,Cr(1)
unq_CSD-HALBUR-05-a,C12H29N5,5,0,N-N-N-N-N,46,243.399,0.107506913,FALSE,TRUE,8.522536452,1.985546526,3e647b4753097ae4fd375a28793f8ffc,1,HALBUR,Co(1)
unq_CSD-HALFAC-02-a,C9H11N3S1,2,0,N-N,24,193.268,0.242127628,FALSE,TRUE,9.766103834,1.890242386,ab57cde10c8046e484a31fa1639b27de,4,"HALFAC, HALFAC, OSAXEO, OSAXIS","Cu(2), Pt(1), Pd(1)"
unq_CSD-HALLAI-02-a,C25H26N1P1,2,0,P-N,53,371.463762,0.098388652,FALSE,TRUE,13.24403973,2.136743757,23837decd89d9f81993de7b7b716f2cb,1,HALLAI,Pd(1)
unq_CSD-HALMUD-01-f,C22H22O2,1,0,C,46,318.416,0.0996348,FALSE,FALSE,10.85574571,2.216115017,ab121aaf271c95d27b865c94ca9aa647,3,"HALMUD, OGOGEW, OGOGEW01","Cr(2), W(1)"
unq_CSD-HALNUG-03-a,C52H32N3,3,-1,N-N-N,87,698.849,0.082620446,FALSE,FALSE,15.61775598,2.07206802,b7f569281a10e44b172b6a493d61d8ef,2,"HALNUG, ELUJUS","Ir(1), Rh(1)"
unq_CSD-HALVAS-01-a,C1F3Te1,1,-1,Te,5,196.6062095,0.404595556,FALSE,FALSE,2.91263726,2.549195971,e55e47ba1d5d42998661fcb1b972ca3f,4,"HALVAS, HALVAS, REMTOT, REMTOT","Au(2), Pt(2)"
unq_CSD-HALVOI-01-a,C10H9,1,-1,C,19,129.182,0.362388707,FALSE,FALSE,8.658416237,1.945374558,b9c30112ba35c07d2a4255d920768fd4,7,"HALVOI, HALVOI, HALWAV, HALWAV, WEHLOM, ... (2 more)","Pt(6), Au(1)"
unq_CSD-HALWAS-01-a,C13H8O2,1,0,O,23,196.205,0.904918507,FALSE,FALSE,9.235690885,2.205224601,ac1aea42df257275471bb8b0127e8a34,1,HALWAS,Zn(1)
unq_CSD-HALWEW-01-a,C6H3Cl3O1,1,0,O,13,197.439,0.958163137,FALSE,FALSE,6.206202313,2.495549,fd1177b4e68295454d1488569f478e10,2,"HALWEW, HALWEW",Zn(2)
unq_CSD-HALZAX-01-d,C23H22N2,1,0,C,47,326.443,0.095576576,FALSE,FALSE,10.90218854,2.024103562,d1160b4f5382bea1ac53f49850fa6d70,1,HALZAX,Pd(1)
unq_CSD-HALZEB-01-d,C17H18N2,1,0,C,37,250.345,0.114112476,FALSE,FALSE,10.89049404,2.026132831,57f9c97d7ffb6df58235e89a10321b04,1,HALZEB,Pd(1)
unq_CSD-HALZOL-01-b,C14H12N1,1,-1,C,27,194.257,0.208400177,FALSE,TRUE,12.04815631,2.005006955,c55e1c384f1319878baa2f48f527bb29,1,HALZOL,Pd(1)
unq_CSD-HAMBON-02-a,C14H14N5,2,-1,N-N,33,252.301,0.33581939,FALSE,FALSE,16.09118999,2.087554197,a1e72f0577b56c04859f4895e55f9a95,1,HAMBON,Ru(1)
unq_CSD-HAMCAC-02-a,C13H12N3O1S1,2,-1,N-S,30,258.319,0.402473471,FALSE,FALSE,11.92100872,2.301688957,a333b0ee75ba703e77a70e071379c8bd,1,HAMCAC,Ru(1)
unq_CSD-HAMCIL-04-a,C19H23N4O4,4,-3,N-N-N-N,50,371.417,0.119625471,FALSE,FALSE,10.8603518,1.956438244,1687bcb411e839698d4c9e7cb8e5937f,1,HAMCIL,Mn(1)
unq_CSD-HAMDAA-01-a,C14H10O1,1,0,O,25,194.233,0.460236547,FALSE,FALSE,9.402911892,2.225619419,266be9b50a2e531198d6841b982d91e3,1,HAMDAA,Zn(1)
unq_CSD-HAMFUW-01-a,C6H5Cl1O1,1,0,O,13,128.555,0.841114645,FALSE,FALSE,6.080723699,2.32937266,1ccdeab6fb883db6092683da2cb69fdd,1,HAMFUW,Zn(1)
unq_CSD-HAMGOR-01-a,C8H9Cl1O1,1,0,O,19,156.609,0.374130457,FALSE,FALSE,6.605646543,2.446653034,ecc5df6ebc1eca8c636b9cd6c84d1f89,2,"HAMGOR, HAMGOR",Zn(2)
unq_CSD-HAMGUX-01-a,C6H10O2,1,0,O,18,114.144,0.248607841,FALSE,FALSE,7.315414037,2.261443225,d27221368779dfb3c46ba9aa49173821,1,HAMGUX,Zn(1)
unq_CSD-HAMHAH-03-a,C13H10N2O4,3,-2,N-O-O,29,258.233,0.345948894,FALSE,TRUE,13.23848426,2.057992786,4c0531a213ca79b0b36fe85da42ba2d0,3,"HAMHAH, HAMHEL, QOTSEY","Mo(2), V(1)"
unq_CSD-HAMHIM-01-a,C7H12O1,1,0,O,20,112.172,0.245559236,FALSE,FALSE,6.190986733,2.306367024,31e25cab0667c8f3361c30bec72495eb,1,HAMHIM,Zn(1)
unq_CSD-HAMJAG-01-a,C8H14O2,1,0,O,24,142.198,0.20096502,FALSE,FALSE,8.134108313,2.233612872,0d1a94259d8a0079944240f3e7e7f968,1,HAMJAG,Zn(1)
unq_CSD-HAMJEN-01-c,C18H15N1O2,1,0,O,36,277.323,0.437268938,FALSE,FALSE,14.05232141,1.977304354,9402ed4066d417140f32e4d9c64ef69b,5,"HAMJEN, HAMJEN, LATJEZ, LATJEZ, LATJEZ","Dy(3), Zn(2)"
unq_CSD-HAMKUC-03-a,C15H12N2O4,3,-2,N-O-O,33,284.271,0.420490426,FALSE,TRUE,13.2497471,1.948687475,0951e8780a89d43dd1aa8da8b4d5a3cf,1,HAMKUC,V(1)
unq_CSD-HAMKUE-03-b,C13H12F3N3,3,-2,N-N-C,31,267.2552095,0.178202255,FALSE,FALSE,10.73512441,2.090638482,69c60a33fc5420a26fe9ff603b229e5e,1,HAMKUE,Ir(1)
unq_CSD-HAMLAI-01-a,C6H6N2O2,1,0,N,16,138.126,0.638952868,FALSE,FALSE,6.587023235,2.313656954,1e6a23e5ca834d66929f5f08794cdb04,4,"HAMLAI, ACARED, ACARED, ACASEE","Pt(3), Zn(1)"
unq_CSD-HAMLUF-02-a,C12H15Br1N1S2,2,-1,S-S,31,317.283,0.137547412,FALSE,FALSE,9.659930609,2.207218278,1517e2cd2da7d9ebed1b5128f65bf0ba,1,HAMLUF,Ni(1)
unq_CSD-HAMQAO-02-a,C9H9Cl1N1O2,2,-1,O-N,22,198.626,0.239630589,FALSE,TRUE,9.063378904,1.975032487,da4d8de9fa3e99f9db2dc986db21b598,2,"HAMQAO, HAMQAO",Cu(2)
unq_CSD-HAMQOB-01-b,C9H9S1,1,-1,C,19,149.231,0.420132528,FALSE,TRUE,9.806609098,2.063907001,33fbb46617fd30069fe201ee0c828811,2,"HAMQOB, HAMQUH",Pt(2)
unq_CSD-HAMTUM-04-a,C24H22Ca1Cl2N2O13,4,-2,N-N-O-O,64,657.419,0.083504883,FALSE,TRUE,13.16551463,1.904565686,31c61b7a8df24d6f228c662221354a22,1,HAMTUM,Cu(1)
unq_CSD-HAMVAS-03-a,C13H23N2Si2,3,-1,N-N-C,40,263.511,0.104329792,TRUE,FALSE,9.522300523,2.132207042,f4f911670221397abce06fabfd73a218,1,HAMVAS,Cu(1)
unq_CSD-HAMVAW-03-a,C48H70B1N6,3,-1,N-N-N,125,741.94,0.034806544,FALSE,FALSE,14.72786058,2.468622524,440f407f1b1f9f9f14fcd58a27b7ecc1,5,"HAMVAW, HAMVEA, HAMVOK, HAMWAX, OCUJIH","Yb(4), Mn(1)"
unq_CSD-HAMVOK-01-a,C5H7,1,-1,C,12,67.111,0.369387898,FALSE,FALSE,5.024939755,2.572517059,e972cfc056fcc0670c7b84a2defde2be,1,HAMVOK,Yb(1)
unq_CSD-HAMWAX-03-a,C9H15,3,-1,C-C-C,24,123.219,0.243464544,TRUE,TRUE,8.16882183,2.613119166,bb92f0b5258b7d93e8fff312a304cbef,1,HAMWAX,Yb(1)
unq_CSD-HAMXIE-04-a,C24H20N4O1,4,0,O-N-N-N,49,380.451,0.097302276,FALSE,TRUE,13.9931765,2.090691114,acadf263c6773436a8105f208fa36734,1,HAMXIE,Cu(1)
unq_CSD-HAMYIH-02-a,C31H42N4,2,0,C-N,77,470.705,0.075811646,FALSE,FALSE,16.09464055,2.043252915,4fc79d787335682a24469eb102235abc,2,"HAMYIH, HAMYON",Pt(2)
unq_CSD-HANFUX-03-a,C6H16N2O2,3,0,O-N-N,26,148.206,0.191974525,FALSE,TRUE,8.362904507,2.030304865,d8806f967036b0154309e1a27e8a67e8,5,"HANFUX, HANGAE, EDUYEH, OXAMOS, OXAMOS",Cu(5)
unq_CSD-HANGUB-03-a,C14H12N6,3,0,N-N-N,32,264.292,0.192555938,FALSE,TRUE,11.2009937,1.984863126,342dd4e56b219ba302e0f9e0bf2917cf,1,HANGUB,Cu(1)
unq_CSD-HANKEM-02-a,C14H16N2,2,0,N-N,32,212.296,0.126689614,FALSE,FALSE,8.992985167,2.10737296,79c777ca9262749008353741251236db,2,"HANKEM, HANKEM",Rh(2)
unq_CSD-HANMIS-04-a,C30H42N2O2,4,-2,O-N-O-N,76,462.678,0.097270775,FALSE,TRUE,14.76142296,1.856165652,fe27e3f2b6982dd9cf655bc846f47c0a,2,"HANMIS, ROGKED","Co(1), Cu(1)"
unq_CSD-HANYED-02-a,C8H20Ga1S4,2,-1,S-S,33,314.211,0.114311321,FALSE,TRUE,9.985650057,2.416424763,ce4c65c561af2fd8f1b35aaf7bc76a2b,2,"HANYED, HANZII","Cu(1), Ag(1)"
unq_CSD-HANYON-02-a,C8H20Al1S4,2,-1,S-S,33,271.4695385,0.09781717,FALSE,TRUE,9.843228188,2.409151756,f4a012ba4bc085fd9823154d1b2ae9b7,2,"HANYON, HANYUT","Cu(1), Ag(1)"
unq_CSD-HANZOO-02-a,Cl4In1,2,-1,Cl-Cl,5,256.618,0.28747002,FALSE,FALSE,3.969552399,2.883879297,76b6578cff1bf1a64cbc743fa4db39be,1,HANZOO,Ag(1)
unq_CSD-HAPDOU-04-a,C42H30N4O2,4,0,N-N-N-N,78,622.728,0.04829879,FALSE,TRUE,12.56902272,2.269200042,c9bd49e847d155d90c0b578df4d442af,1,HAPDOU,Fe(1)
unq_CSD-HAPKEO-01-b,C19H22N1P1,1,0,P,43,295.365762,0.105891653,FALSE,TRUE,11.20720305,2.232509541,ff72b85da534426ba2fe5b162028569c,1,HAPKEO,Pd(1)
